mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid,car_age
16.2,800,Diesel,5,1000.0,Ford,Manual,Blue,Partial,0,No,22
15.44,2500,Petrol,5,6572.24,Ford,Automatic,Black,No Record,0,No,15
15.47,4000,Diesel,1,7577.69,Honda,Automatic,White,No Record,1,Yes,27
22.98,2000,Diesel,3,3349.42,Tesla,Manual,Gray,Full,1,Yes,28
19.85,3000,Electric,4,12233.4,Chevrolet,Manual,Red,Full,2,Yes,3
9.45,2500,Petrol,1,9258.17,Kia,Manual,Gray,Partial,1,Yes,15
22.41,4000,Petrol,3,12633.31,Honda,Automatic,Silver,Partial,0,Yes,7
20.58,2500,Diesel,3,8770.88,Honda,Automatic,Blue,No Record,2,Yes,4
20.29,2000,Petrol,5,7541.81,Nissan,Manual,Silver,Full,0,Yes,5
22.44,800,Diesel,5,5060.89,Toyota,Manual,White,Full,1,No,6
18.08,4000,Electric,3,9999.88,Nissan,Manual,Red,Partial,0,Yes,19
21.1,5000,Petrol,5,9073.03,Honda,Manual,Black,Full,0,Yes,20
15.68,1800,Diesel,3,4969.86,Volkswagen,Manual,Black,Full,1,No,26
22.24,1000,Electric,3,8741.77,Toyota,Manual,Gray,Full,1,Yes,6
19.09,3000,Electric,1,13561.74,Nissan,Manual,Gray,Full,0,Yes,13
11.12,1500,Diesel,1,7548.12,BMW,Manual,White,Full,2,Yes,12
23.18,1200,Diesel,4,6080.8,Honda,Automatic,White,Partial,1,Yes,8
17.36,800,Petrol,1,6843.74,Hyundai,Automatic,Silver,Partial,0,No,8
16.66,1800,Electric,2,9401.06,Nissan,Automatic,Silver,Partial,0,Yes,25
15.79,1200,Petrol,2,6857.42,Tesla,Automatic,Gray,Full,1,Yes,9
16.15,1500,Petrol,5,6347.52,Toyota,Manual,Gray,Full,0,Yes,13
19.15,4000,Petrol,2,9943.35,Volkswagen,Manual,Silver,Full,0,Yes,5
13.06,2500,Diesel,1,5635.69,Chevrolet,Manual,Gray,No Record,0,Yes,25
10.16,1800,Petrol,4,2691.1,Hyundai,Manual,Black,Full,0,Yes,27
12.68,3000,Diesel,3,8065.01,Hyundai,Automatic,White,Full,0,Yes,19
19.91,2000,Diesel,4,6739.93,Volkswagen,Manual,Blue,Partial,0,Yes,12
17.19,5000,Petrol,1,13174.87,Volkswagen,Manual,Black,Full,1,No,2
23.57,1000,Petrol,1,8266.78,Honda,Manual,Blue,No Record,0,No,4
17.68,2500,Petrol,1,10741.02,Tesla,Manual,Silver,No Record,0,Yes,2
22.21,800,Petrol,5,1850.01,Hyundai,Manual,Silver,No Record,2,No,29
14.54,1200,Petrol,2,6432.46,Honda,Manual,White,Partial,0,Yes,14
15.82,800,Petrol,1,4865.35,Volkswagen,Manual,Red,Full,1,Yes,20
18.05,800,Diesel,3,3713.56,BMW,Manual,Red,Full,0,Yes,20
17.27,1800,Diesel,2,8600.84,Hyundai,Manual,Gray,Full,0,Yes,10
16.8,2000,Diesel,2,8354.52,Chevrolet,Automatic,Gray,No Record,0,Yes,15
13.64,1200,Petrol,5,2905.25,Honda,Manual,Silver,Partial,0,Yes,29
10.07,1200,Petrol,4,1002.26,Hyundai,Automatic,Red,No Record,0,No,29
21.16,1200,Diesel,2,8480.1,Tesla,Manual,Red,Partial,0,No,8
20.6,800,Diesel,2,5373.17,Toyota,Manual,Gray,Full,0,Yes,23
14.93,1800,Petrol,1,5296.7,Tesla,Manual,Silver,Full,0,Yes,18
19.89,800,Petrol,3,3752.51,Honda,Automatic,White,Full,2,Yes,21
17.17,5000,Electric,1,15004.68,BMW,Manual,Black,Full,1,Yes,23
23.53,5000,Petrol,3,10879.1,Ford,Automatic,Gray,Partial,0,Yes,27
11.44,1200,Petrol,2,4397.51,Honda,Automatic,Red,Full,1,Yes,16
17.37,2000,Petrol,3,3146.08,Nissan,Manual,Blue,Partial,2,Yes,30
16.97,2000,Diesel,1,7986.04,Nissan,Manual,Red,Partial,1,Yes,20
18.81,1200,Diesel,1,5669.21,Honda,Automatic,Black,Partial,1,Yes,24
25.69,4000,Petrol,4,10168.49,Nissan,Manual,Black,No Record,1,Yes,14
17.38,3000,Petrol,5,7833.98,Kia,Manual,Black,Partial,1,Yes,4
21.72,1200,Petrol,4,6625.68,Ford,Automatic,Black,Partial,0,Yes,11
17.26,1800,Petrol,2,6835.47,Nissan,Automatic,Blue,Full,1,Yes,7
23.35,1800,Petrol,3,6298.23,BMW,Automatic,White,No Record,0,Yes,13
21.76,1800,Petrol,1,9013.42,BMW,Manual,Black,Full,0,Yes,9
16.33,1200,Petrol,1,9099.52,Honda,Manual,Black,Full,0,Yes,2
15.97,1800,Diesel,1,8059.34,BMW,Manual,Gray,No Record,3,Yes,9
20.43,1800,Diesel,1,6589.81,Honda,Manual,Blue,Full,1,Yes,19
14.72,1500,Diesel,2,5753.65,BMW,Manual,Red,Full,2,No,22
18.95,1500,Diesel,5,2119.17,Tesla,Manual,Red,Full,1,Yes,26
16.22,1000,Electric,4,5495.84,Volkswagen,Manual,Blue,Full,1,Yes,21
19.84,4000,Electric,4,11567.45,BMW,Automatic,Red,Partial,1,Yes,27
17.19,2500,Petrol,1,5381.4,BMW,Manual,Silver,Full,1,No,26
14.54,800,Petrol,1,5360.41,Chevrolet,Manual,White,Full,1,Yes,3
23.53,1800,Diesel,3,7735.9,Toyota,Automatic,Gray,No Record,0,Yes,3
19.2,1000,Diesel,1,6391.32,Chevrolet,Manual,Red,Full,1,Yes,21
17.73,5000,Electric,4,13671.27,Volkswagen,Manual,Blue,Full,1,Yes,20
20.1,2000,Diesel,3,6098.41,BMW,Manual,Silver,Full,0,Yes,10
9.64,2500,Petrol,3,6687.02,Honda,Automatic,White,Full,2,No,7
28.45,1000,Petrol,1,4926.09,BMW,Manual,Black,Full,2,No,21
18.12,2000,Petrol,3,9011.36,Honda,Manual,Red,No Record,2,Yes,3
8.18,1200,Diesel,5,1000.0,Nissan,Automatic,Gray,Full,1,No,23
23.99,4000,Electric,1,12629.04,Chevrolet,Automatic,White,Full,1,Yes,29
14.24,1500,Petrol,5,5202.42,Kia,Automatic,White,Partial,1,Yes,8
23.22,1200,Diesel,1,5880.08,Honda,Manual,Gray,Full,0,Yes,23
18.61,1200,Diesel,5,2755.27,Kia,Manual,Black,Full,0,No,15
10.15,1000,Petrol,1,7660.18,Volkswagen,Automatic,White,Full,0,Yes,4
19.31,4000,Diesel,4,11663.24,Tesla,Manual,Gray,Full,2,Yes,9
18.94,3000,Diesel,1,9002.94,Volkswagen,Manual,Red,Full,1,Yes,26
23.76,1800,Petrol,4,8165.16,Hyundai,Automatic,Silver,Partial,1,Yes,4
20.61,4000,Petrol,2,9674.46,Nissan,Manual,Red,Full,1,No,6
11.8,1000,Petrol,2,6403.98,Honda,Manual,Blue,Partial,0,No,2
23.01,2000,Petrol,1,6479.83,Hyundai,Manual,White,No Record,0,Yes,28
15.93,2500,Petrol,4,6095.77,Nissan,Manual,Black,Partial,0,Yes,19
26.6,2000,Petrol,4,5096.69,Ford,Manual,Gray,No Record,0,Yes,18
16.23,1200,Diesel,3,5408.41,BMW,Automatic,Blue,Full,0,Yes,18
16.94,5000,Diesel,3,10804.31,Chevrolet,Manual,White,No Record,1,No,21
13.89,5000,Diesel,5,8540.53,Honda,Manual,White,Full,0,Yes,27
15.51,5000,Diesel,3,8993.78,Kia,Automatic,Silver,Full,1,Yes,22
14.19,4000,Electric,1,12553.21,Toyota,Automatic,Black,Full,0,Yes,9
23.88,3000,Diesel,3,9477.06,Nissan,Manual,Red,Partial,0,No,7
11.34,3000,Petrol,3,9490.16,Ford,Manual,White,No Record,0,Yes,8
22.02,3000,Petrol,1,10224.44,Chevrolet,Automatic,Blue,Partial,0,No,4
22.14,4000,Petrol,1,8089.01,Hyundai,Manual,Gray,Full,1,Yes,29
24.89,800,Diesel,5,3975.78,Tesla,Manual,Black,Full,0,Yes,12
18.22,3000,Diesel,4,4916.21,Chevrolet,Manual,Red,Full,0,Yes,30
12.87,1000,Diesel,3,6208.91,Chevrolet,Manual,Gray,Full,1,Yes,6
17.14,1500,Diesel,2,8834.12,Toyota,Manual,Blue,Full,0,Yes,2
20.97,800,Diesel,4,2004.87,Toyota,Manual,Black,No Record,0,Yes,24
18.42,2000,Diesel,1,8772.84,Kia,Manual,Silver,Full,1,Yes,14
19.83,5000,Electric,3,13482.86,Tesla,Automatic,Blue,Partial,1,Yes,28
24.83,800,Diesel,5,4893.44,Ford,Manual,Black,Full,0,Yes,11
20.91,1800,Diesel,2,6322.58,Tesla,Manual,Red,No Record,0,No,11
18.99,4000,Diesel,4,11185.86,Tesla,Automatic,White,Partial,0,Yes,10
8.78,800,Petrol,3,2078.48,Toyota,Manual,Gray,Full,1,Yes,28
14.08,4000,Petrol,1,10043.44,Hyundai,Automatic,Black,Partial,0,Yes,28
15.98,1500,Petrol,4,3777.96,Volkswagen,Manual,Blue,Full,1,Yes,14
8.11,1200,Petrol,2,3614.92,Nissan,Manual,Red,Full,0,No,24
12.45,3000,Electric,1,14512.07,Nissan,Manual,Gray,Full,1,Yes,4
16.66,2000,Petrol,2,8863.96,Ford,Automatic,White,No Record,1,Yes,5
17.47,2500,Petrol,3,4761.52,Volkswagen,Manual,Red,No Record,1,Yes,17
20.53,4000,Petrol,4,7425.32,Volkswagen,Automatic,White,Partial,0,Yes,14
16.97,1800,Petrol,5,7234.34,Toyota,Automatic,Silver,Partial,1,No,13
19.24,1000,Electric,3,7143.31,Honda,Manual,Silver,Partial,0,Yes,18
15.91,1200,Petrol,3,6186.68,Ford,Automatic,Red,No Record,0,Yes,11
18.21,1200,Electric,5,8034.92,BMW,Manual,White,Full,0,Yes,2
20.25,1500,Petrol,5,5111.62,Hyundai,Manual,Gray,Full,1,Yes,11
25.36,5000,Electric,1,17647.63,Hyundai,Manual,White,Full,1,Yes,10
15.43,2500,Diesel,2,9433.82,Nissan,Manual,Black,Full,1,Yes,4
18.72,5000,Diesel,3,10996.41,Hyundai,Manual,Black,No Record,0,Yes,13
22.35,2000,Petrol,1,7079.88,Ford,Manual,Silver,Full,0,Yes,27
10.8,1200,Diesel,1,3190.28,Kia,Automatic,Silver,Full,0,Yes,30
27.99,2500,Diesel,3,9809.95,BMW,Manual,White,No Record,2,Yes,13
23.9,1500,Petrol,2,4337.86,Volkswagen,Manual,White,Partial,1,Yes,30
9.44,5000,Petrol,5,10827.69,Honda,Manual,Blue,Partial,0,Yes,5
19.86,3000,Electric,3,14781.81,Toyota,Automatic,Black,Full,1,Yes,5
15.18,2500,Petrol,2,7179.08,Chevrolet,Manual,White,Partial,2,No,18
16.01,2500,Electric,5,10364.64,Volkswagen,Automatic,White,Full,1,Yes,11
19.75,4000,Diesel,4,8123.1,Nissan,Automatic,Silver,Partial,1,Yes,11
23.25,3000,Petrol,3,9886.93,Volkswagen,Automatic,Red,Full,0,Yes,8
15.67,800,Petrol,3,3785.24,Ford,Manual,Silver,Full,0,No,21
15.74,2500,Electric,2,10976.57,Toyota,Manual,White,Full,0,No,4
19.86,1200,Diesel,1,5562.56,Volkswagen,Manual,Black,Partial,0,Yes,20
20.86,1500,Petrol,1,5812.93,Chevrolet,Automatic,Red,No Record,0,Yes,22
12.96,2000,Diesel,2,4295.43,Tesla,Manual,Blue,Full,0,Yes,22
26.62,1800,Petrol,3,5136.44,Kia,Manual,Gray,Full,2,Yes,26
14.78,3000,Diesel,3,11286.91,Nissan,Automatic,Gray,No Record,1,Yes,5
22.82,1000,Petrol,3,3411.1,Kia,Manual,Silver,Full,1,Yes,30
20.26,1800,Petrol,4,6493.34,BMW,Manual,Blue,Full,1,Yes,14
21.03,1800,Petrol,1,10409.45,Honda,Manual,Black,Full,0,No,9
14.88,1200,Petrol,4,1000.0,Toyota,Manual,Red,Full,0,Yes,29
9.38,5000,Diesel,3,13379.71,Kia,Manual,Gray,Full,0,Yes,7
17.89,1800,Diesel,1,7542.87,Volkswagen,Manual,Black,Full,1,Yes,18
17.91,1500,Diesel,3,3518.07,Nissan,Manual,Gray,No Record,0,Yes,22
13.21,1800,Diesel,3,6394.9,Nissan,Automatic,Red,Full,0,No,2
22.59,5000,Petrol,2,11108.33,Honda,Automatic,Blue,Full,1,No,27
17.74,4000,Diesel,1,9654.64,Toyota,Automatic,Blue,Partial,0,Yes,26
13.95,2500,Electric,3,9509.06,Toyota,Manual,Black,Partial,1,Yes,20
20.93,800,Petrol,5,4363.5,Chevrolet,Manual,Red,No Record,0,Yes,7
21.06,1200,Petrol,5,5411.61,Toyota,Manual,Gray,No Record,0,Yes,12
14.42,4000,Diesel,3,9235.67,Volkswagen,Automatic,Blue,Partial,0,Yes,10
24.17,1500,Petrol,2,4826.63,Volkswagen,Manual,Red,Partial,1,Yes,28
29.22,1500,Petrol,3,5569.69,Ford,Manual,Blue,Full,0,Yes,19
12.55,5000,Diesel,5,10228.17,Honda,Manual,White,Full,0,Yes,5
17.08,2000,Diesel,1,5795.82,Volkswagen,Automatic,Blue,Full,1,Yes,12
19.69,1200,Diesel,2,8015.53,Ford,Manual,White,Partial,0,No,12
29.4,1200,Diesel,3,5434.44,Honda,Automatic,Black,Full,0,Yes,18
14.33,4000,Petrol,5,11291.56,BMW,Manual,White,Full,0,Yes,3
13.3,1800,Diesel,1,4891.55,Chevrolet,Manual,Black,Full,0,Yes,24
13.27,2500,Diesel,5,4997.4,BMW,Automatic,White,Partial,0,Yes,16
24.11,1800,Petrol,2,6455.87,Tesla,Automatic,Black,Full,0,No,8
14.46,2000,Petrol,4,6190.74,Hyundai,Automatic,Blue,Partial,1,No,24
13.75,3000,Diesel,3,10099.32,Honda,Manual,Gray,No Record,0,Yes,5
19.15,3000,Diesel,1,7052.07,Nissan,Manual,Silver,Full,1,Yes,23
19.54,1000,Diesel,2,5014.94,BMW,Manual,Gray,Partial,0,No,26
23.36,4000,Petrol,2,12523.36,Chevrolet,Automatic,Silver,Full,0,Yes,10
18.46,5000,Petrol,4,10518.91,Toyota,Automatic,Silver,Partial,0,Yes,17
19.24,2000,Petrol,4,4582.91,Chevrolet,Automatic,White,Full,0,Yes,27
17.47,2500,Petrol,3,8284.16,Ford,Manual,Silver,No Record,1,Yes,8
11.48,1200,Diesel,3,2894.52,Chevrolet,Automatic,Black,No Record,0,No,21
17.0,1500,Diesel,2,6388.36,Ford,Manual,White,Full,0,Yes,11
18.31,2000,Diesel,3,5481.02,Tesla,Manual,White,Full,1,No,16
15.78,2500,Diesel,3,8377.48,BMW,Manual,Gray,Partial,0,Yes,13
10.18,2000,Petrol,4,7380.89,Toyota,Automatic,Blue,Partial,0,Yes,11
12.33,1800,Diesel,2,5991.68,Toyota,Automatic,Black,No Record,0,Yes,18
17.8,1000,Petrol,5,5462.37,BMW,Manual,Black,No Record,0,Yes,2
22.66,2500,Petrol,5,5223.91,Volkswagen,Automatic,Blue,No Record,0,No,23
26.41,1800,Petrol,1,7573.94,Hyundai,Manual,Red,Partial,0,Yes,22
17.08,4000,Electric,4,12508.62,Hyundai,Manual,Blue,Full,0,Yes,15
14.42,1500,Petrol,1,6975.07,Ford,Automatic,Red,No Record,0,No,12
16.14,5000,Petrol,2,10616.73,Hyundai,Manual,Silver,Full,2,Yes,15
12.77,1000,Diesel,5,3254.1,Chevrolet,Manual,Silver,Full,0,Yes,24
21.94,2500,Petrol,5,6608.52,Ford,Automatic,Gray,Full,0,Yes,17
28.69,2500,Petrol,5,9853.68,Hyundai,Manual,Silver,Full,2,Yes,3
14.54,800,Diesel,1,2939.49,Ford,Automatic,Silver,Full,1,No,17
12.04,1800,Petrol,3,6676.94,Toyota,Automatic,Blue,Partial,0,Yes,6
23.03,1200,Electric,1,12324.31,Kia,Automatic,Silver,Partial,0,Yes,4
19.59,4000,Diesel,5,5715.46,Ford,Manual,Blue,Full,0,No,27
19.67,4000,Petrol,4,9014.02,Honda,Automatic,Gray,No Record,0,Yes,5
25.94,2500,Petrol,4,8744.39,Ford,Automatic,Black,Partial,2,No,16
11.17,4000,Diesel,1,7915.94,Hyundai,Manual,Black,Full,2,Yes,28
11.03,1000,Petrol,1,3774.14,Hyundai,Automatic,White,Full,0,Yes,26
17.19,5000,Diesel,2,9615.07,Volkswagen,Automatic,Black,Partial,0,Yes,30
18.32,3000,Diesel,1,7406.79,Volkswagen,Automatic,Red,Partial,0,No,28
16.23,5000,Diesel,1,8719.97,Honda,Manual,Red,Full,1,No,16
30.3,5000,Diesel,5,12329.82,Kia,Manual,Silver,Full,1,Yes,7
16.45,5000,Diesel,3,12380.66,Volkswagen,Automatic,White,Full,0,No,4
15.25,800,Petrol,5,2391.08,Volkswagen,Manual,Blue,No Record,2,Yes,23
18.62,1200,Petrol,3,7411.01,Kia,Manual,Blue,Full,0,Yes,2
22.85,3000,Diesel,5,5412.38,Toyota,Manual,Gray,Full,0,Yes,27
14.37,3000,Petrol,5,5405.77,Toyota,Automatic,Blue,Partial,0,Yes,29
17.27,5000,Diesel,2,13136.96,Volkswagen,Manual,Silver,Full,1,No,2
23.0,3000,Diesel,3,10044.31,Ford,Automatic,White,Partial,0,Yes,7
23.27,2500,Petrol,5,9738.54,Hyundai,Automatic,Gray,Partial,1,Yes,7
19.09,1000,Petrol,5,1852.14,Kia,Manual,Black,Full,1,No,21
30.09,1200,Diesel,3,2744.24,Toyota,Manual,Gray,Full,1,Yes,27
27.9,4000,Diesel,2,9641.26,Toyota,Manual,Black,Full,0,Yes,28
10.97,1000,Petrol,3,2703.43,BMW,Automatic,Silver,No Record,0,No,29
9.54,2500,Diesel,2,10322.19,Kia,Manual,Gray,Partial,0,Yes,6
21.98,800,Petrol,2,5919.59,Tesla,Manual,Red,No Record,0,Yes,14
24.83,1200,Petrol,4,6553.08,Chevrolet,Automatic,Blue,No Record,0,Yes,8
16.88,800,Petrol,2,5348.9,Honda,Manual,Gray,Partial,0,Yes,10
15.49,2000,Petrol,4,8043.71,BMW,Automatic,Red,Partial,0,Yes,7
13.9,1500,Diesel,1,7426.9,Hyundai,Manual,Black,No Record,0,Yes,11
12.16,800,Diesel,2,6429.9,Tesla,Manual,Silver,Partial,2,No,8
23.68,1800,Electric,3,9768.45,Chevrolet,Manual,Gray,Full,0,Yes,18
16.09,1500,Petrol,4,4288.41,BMW,Manual,Red,Full,0,Yes,26
19.51,5000,Electric,1,17395.45,Tesla,Manual,Black,Full,0,No,10
8.87,5000,Diesel,1,10510.36,Tesla,Manual,Silver,Full,0,Yes,22
23.01,1000,Petrol,2,6971.68,BMW,Automatic,Gray,Full,1,Yes,6
20.94,2500,Petrol,3,8646.65,Honda,Manual,Blue,Full,0,Yes,2
11.28,3000,Diesel,2,9258.54,Ford,Automatic,Gray,Partial,1,Yes,6
19.3,1500,Diesel,5,8278.88,Hyundai,Manual,White,No Record,0,Yes,3
18.02,4000,Diesel,1,11669.07,Toyota,Manual,Black,Full,0,Yes,9
15.75,1200,Diesel,5,1000.0,Hyundai,Automatic,White,Full,0,No,25
5.0,2000,Petrol,5,4127.47,BMW,Automatic,Silver,No Record,1,Yes,26
14.7,2500,Petrol,4,8225.13,Hyundai,Manual,Black,Partial,0,No,6
19.51,2500,Petrol,5,5501.15,Toyota,Automatic,Blue,Partial,0,Yes,21
15.26,2000,Petrol,1,5863.18,Nissan,Manual,Blue,Partial,1,Yes,23
16.89,4000,Diesel,1,6772.11,Chevrolet,Manual,Silver,Partial,0,No,24
25.48,800,Diesel,3,3479.38,Nissan,Automatic,White,No Record,0,Yes,24
17.61,4000,Petrol,2,7668.73,Volkswagen,Manual,Gray,No Record,1,Yes,25
7.52,4000,Diesel,3,9676.83,Hyundai,Manual,Red,Partial,0,Yes,10
17.08,1500,Petrol,3,7437.58,Ford,Manual,Blue,Full,0,Yes,2
18.5,1800,Petrol,2,8510.3,Volkswagen,Manual,White,Full,0,No,11
13.87,1200,Petrol,1,1756.75,Kia,Automatic,White,Partial,1,Yes,28
21.67,2500,Petrol,4,9959.62,Kia,Manual,Black,Full,0,No,12
10.69,1000,Petrol,5,5325.54,Nissan,Automatic,Red,No Record,1,Yes,9
17.31,3000,Petrol,4,7756.19,Nissan,Manual,Silver,Full,0,Yes,16
10.63,4000,Petrol,5,5529.23,Ford,Manual,Blue,No Record,0,Yes,27
16.52,2000,Petrol,2,9471.33,Toyota,Automatic,Gray,Partial,1,Yes,3
21.54,4000,Diesel,2,9973.53,BMW,Manual,Red,Full,0,Yes,19
17.19,2000,Petrol,3,4764.46,BMW,Automatic,White,Full,1,Yes,25
16.9,1200,Electric,2,9925.2,Ford,Automatic,Red,Full,1,No,12
18.14,5000,Diesel,5,9144.93,Hyundai,Manual,Black,Full,0,Yes,27
18.39,1200,Electric,4,8111.71,Volkswagen,Manual,Black,Partial,0,Yes,16
21.47,1000,Diesel,4,3448.24,Volkswagen,Manual,White,No Record,0,Yes,22
21.5,1800,Diesel,4,4409.08,Tesla,Automatic,White,Partial,1,Yes,26
25.11,1500,Petrol,4,4366.54,Nissan,Manual,Silver,No Record,0,Yes,18
18.84,2000,Diesel,3,6308.11,Kia,Manual,Blue,No Record,0,No,8
9.7,1800,Petrol,4,5661.7,BMW,Manual,Blue,Full,0,Yes,5
22.29,2000,Petrol,5,7344.53,Honda,Manual,Red,Partial,0,Yes,13
24.75,1500,Petrol,3,5087.61,Nissan,Manual,Blue,Full,0,No,26
30.31,1200,Petrol,3,9140.48,Ford,Automatic,White,Full,1,Yes,6
25.26,800,Petrol,3,6922.53,Volkswagen,Automatic,Red,Full,0,Yes,15
15.55,1800,Electric,2,11478.25,Toyota,Automatic,Blue,Full,1,Yes,4
18.94,2000,Petrol,3,6085.61,Chevrolet,Automatic,Silver,Partial,0,No,12
16.65,1800,Diesel,5,5610.21,Nissan,Manual,White,Full,0,Yes,17
15.97,1800,Petrol,4,5731.59,Kia,Automatic,White,Full,1,Yes,6
17.43,2000,Diesel,2,6456.91,Honda,Manual,Blue,No Record,0,No,15
24.43,1500,Diesel,4,9087.11,Hyundai,Manual,Silver,Full,0,Yes,4
10.05,1500,Diesel,1,5701.4,Honda,Manual,Gray,Partial,3,No,16
12.99,3000,Petrol,2,9319.65,Volkswagen,Manual,Silver,No Record,1,Yes,9
24.1,3000,Diesel,5,3950.71,Hyundai,Manual,Gray,Partial,0,Yes,27
25.27,1200,Petrol,2,5064.93,Kia,Automatic,Black,Partial,2,Yes,24
14.7,2500,Diesel,3,7196.38,BMW,Manual,White,Full,0,No,15
26.25,1800,Diesel,2,9045.78,Toyota,Manual,White,Partial,1,No,7
22.88,1800,Petrol,3,8533.64,Ford,Automatic,Blue,Full,2,No,9
16.66,1200,Petrol,4,4815.78,Hyundai,Automatic,Blue,Partial,0,Yes,10
5.82,1000,Petrol,2,6146.11,Ford,Automatic,Silver,No Record,0,Yes,9
9.66,1200,Diesel,2,5146.77,Tesla,Manual,White,Full,0,Yes,10
14.71,2500,Diesel,5,4737.85,Honda,Automatic,Blue,Partial,0,Yes,23
21.8,1200,Petrol,1,5978.32,Honda,Manual,Silver,No Record,0,Yes,14
21.82,1000,Petrol,2,6571.49,Toyota,Manual,White,Partial,0,Yes,15
15.67,1500,Petrol,4,5921.43,Toyota,Manual,Gray,Full,0,Yes,4
16.84,1800,Petrol,3,7434.45,BMW,Manual,Black,No Record,0,No,8
17.84,2500,Diesel,4,6705.28,Tesla,Manual,White,No Record,0,Yes,21
16.91,800,Diesel,5,3652.07,Tesla,Manual,Black,Full,0,No,21
18.82,3000,Diesel,2,12926.4,Tesla,Manual,White,Full,0,Yes,4
17.85,5000,Electric,1,12949.16,Toyota,Manual,Silver,No Record,0,Yes,29
9.63,1200,Diesel,1,3996.38,Toyota,Manual,White,Full,2,No,22
16.96,2000,Diesel,2,6457.17,Chevrolet,Manual,Blue,No Record,0,Yes,14
17.89,1500,Diesel,1,6661.01,Chevrolet,Manual,Silver,Full,0,Yes,20
22.95,1800,Diesel,4,5326.14,Nissan,Automatic,Black,Full,0,Yes,21
13.84,5000,Diesel,3,10616.94,Hyundai,Manual,White,Full,2,No,9
19.02,2000,Diesel,2,7655.76,Tesla,Manual,Gray,Full,2,Yes,6
20.81,1000,Petrol,3,6803.94,Kia,Manual,Black,Full,2,No,14
17.26,1200,Electric,1,8352.5,Toyota,Manual,Blue,Full,1,Yes,27
9.23,3000,Diesel,5,7330.18,Chevrolet,Manual,Gray,Full,0,No,15
23.05,3000,Petrol,3,7839.77,Tesla,Manual,Silver,Full,2,No,11
21.74,800,Diesel,5,3700.63,Tesla,Manual,Black,Full,0,Yes,16
19.14,5000,Petrol,4,11132.5,Nissan,Manual,Gray,Full,0,Yes,6
18.2,3000,Diesel,5,8868.1,Volkswagen,Manual,Red,No Record,0,Yes,4
9.09,1000,Electric,3,6950.68,Ford,Automatic,Gray,Full,0,Yes,10
21.87,5000,Petrol,3,11271.72,Honda,Manual,White,Partial,0,Yes,26
25.43,5000,Diesel,2,10594.78,Tesla,Automatic,Black,Full,1,Yes,25
12.43,3000,Diesel,5,8398.17,BMW,Automatic,Red,Full,0,Yes,14
24.73,5000,Diesel,4,9979.12,Honda,Manual,Red,Full,1,Yes,30
23.66,1800,Petrol,2,9693.46,Honda,Manual,Blue,Full,0,Yes,6
12.28,800,Petrol,2,6751.89,Honda,Manual,Black,Partial,1,Yes,12
16.03,3000,Petrol,4,5592.79,Hyundai,Manual,Blue,No Record,0,Yes,27
11.02,1800,Petrol,2,6915.78,Tesla,Manual,White,Partial,0,Yes,14
17.67,800,Diesel,4,3485.45,Volkswagen,Automatic,Gray,Full,0,Yes,22
20.24,1500,Diesel,1,7490.44,Kia,Automatic,Silver,Full,0,Yes,7
11.4,800,Electric,2,4736.04,Tesla,Manual,Red,No Record,2,Yes,29
19.93,4000,Petrol,3,8389.76,Kia,Automatic,Black,Full,1,Yes,23
21.2,5000,Petrol,1,12743.08,Toyota,Manual,White,Partial,0,No,16
21.27,1000,Diesel,2,5354.3,Volkswagen,Manual,Black,Full,0,Yes,24
20.27,3000,Petrol,4,10044.59,Nissan,Automatic,Red,Full,1,Yes,4
11.86,1500,Electric,1,8151.3,Chevrolet,Automatic,Silver,Full,1,No,25
17.39,4000,Diesel,1,7959.95,Honda,Automatic,White,No Record,3,No,30
19.76,1000,Diesel,3,2903.7,Ford,Automatic,Red,Partial,0,Yes,16
25.31,1200,Petrol,2,8549.96,Honda,Manual,White,Full,0,Yes,8
18.01,1000,Petrol,2,6263.85,Volkswagen,Manual,Gray,Full,0,Yes,5
20.13,5000,Petrol,4,11620.96,Tesla,Manual,Gray,Full,0,Yes,24
13.34,1800,Petrol,1,8995.12,Hyundai,Automatic,Black,Full,0,Yes,2
12.23,800,Diesel,3,6795.14,BMW,Manual,Red,Full,1,Yes,6
11.58,1200,Petrol,4,3137.45,Chevrolet,Manual,Red,No Record,1,No,14
15.9,800,Diesel,4,3037.04,Volkswagen,Manual,Red,Partial,0,Yes,29
28.31,5000,Diesel,3,14662.83,Tesla,Automatic,Silver,No Record,0,Yes,4
15.99,3000,Petrol,2,7645.99,Tesla,Automatic,Red,Partial,0,No,22
19.82,1500,Diesel,3,6927.74,Honda,Manual,White,Partial,0,Yes,2
20.79,1200,Diesel,2,4439.95,Nissan,Manual,Red,Partial,0,Yes,22
12.54,3000,Petrol,5,6610.0,Volkswagen,Manual,Silver,Full,1,No,18
15.82,4000,Petrol,1,8094.94,Honda,Manual,Silver,Full,0,No,25
21.12,3000,Diesel,3,6105.28,Tesla,Manual,Gray,Partial,0,Yes,25
20.14,2000,Diesel,4,6411.5,Hyundai,Automatic,Black,Full,1,Yes,11
8.03,1200,Diesel,2,5766.09,Kia,Automatic,White,Full,1,Yes,11
20.97,3000,Petrol,1,11588.06,Nissan,Manual,Blue,Full,0,Yes,10
